transaction_date,disclosure_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,party,state,industry,sector
09/24/2018,09/24/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/39aa7199-9987-407f-8d8e-2ed7a49d0339/,,,,
09/19/2018,09/19/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,John Boozman,https://efdsearch.senate.gov/search/view/paper/0ae483c8-5984-4df3-b793-86c6902d8969/,,,,
08/30/2018,09/19/2018,Spouse,PODD,Insulet Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/2235b033-9cb7-43af-8e69-d55ce1a23561/,Democrat,MN,Medical/Dental Instruments,Health Care
08/30/2018,09/19/2018,Spouse,CUTR,"Cutera, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/2235b033-9cb7-43af-8e69-d55ce1a23561/,Democrat,MN,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care
08/30/2018,09/19/2018,Spouse,CUTR,"Cutera, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/2235b033-9cb7-43af-8e69-d55ce1a23561/,Democrat,MN,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care
08/30/2018,09/19/2018,Joint,PODD,Insulet Corporation,Stock,Sale (Full),"$250,001 - $500,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/2235b033-9cb7-43af-8e69-d55ce1a23561/,Democrat,MN,Medical/Dental Instruments,Health Care
08/28/2018,09/14/2018,Spouse,NKE,"NIKE, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,"Angus S. King, Jr.",https://efdsearch.senate.gov/search/view/ptr/c2322abd-2a34-4d51-afb5-d40c60b79262/,Independent,ME,Shoe Manufacturing,Consumer Non-Durables
08/28/2018,09/14/2018,Spouse,CB,Chubb Limited,Stock,Sale (Full),"$1,001 - $15,000",--,"Angus S. King, Jr.",https://efdsearch.senate.gov/search/view/ptr/c2322abd-2a34-4d51-afb5-d40c60b79262/,Independent,ME,Property-Casualty Insurers,Finance
09/06/2018,09/14/2018,Spouse,WFC,Wells Fargo &amp; Company,Stock,Purchase,"$1,001 - $15,000",Dividend Reinvestment,Mitch Mcconnell,https://efdsearch.senate.gov/search/view/ptr/f02256a2-006a-4b22-96f6-79561a1f3a91/,Republican,KY,Major Banks,Finance
09/13/2018,09/13/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Dianne Feinstein,https://efdsearch.senate.gov/search/view/paper/4b384664-d12b-465b-8219-c910566adf06/,,,,
08/01/2018,09/13/2018,Joint,BBT,"BB&amp;T Corporation <div class=""text-muted""><em>Rate/Coupon:</em> 5.25<br> <em>Matures:</em> 11/01/2019</div>",Corporate Bond,Purchase,"$15,001 - $50,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/9b7a5966-d5fd-4976-8a2c-e28fbdc865f9/,Republican,PA,,
09/07/2018,09/07/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Susan M. Collins,https://efdsearch.senate.gov/search/view/ptr/15347698-e3fd-4fad-abe2-e0d9b8a7c4ab/,,,,
09/07/2018,09/07/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/c7464613-3777-4c36-8fae-4e18c9680f37/,,,,
08/22/2018,09/07/2018,Self,CAPL,CrossAmerica Partners LP,Stock,Sale (Partial),"$1,001 - $15,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/a131cf90-0d59-4a6f-9581-0fdfc3aa0852/,Republican,PA,Oil Refining/Marketing,Energy
08/09/2018,09/07/2018,Self,CAPL,CrossAmerica Partners LP,Stock,Sale (Partial),"$1,001 - $15,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/a131cf90-0d59-4a6f-9581-0fdfc3aa0852/,Republican,PA,Oil Refining/Marketing,Energy
08/02/2018,09/07/2018,Self,PG,The Procter &amp; Gamble Company,Stock,Sale (Partial),"$15,001 - $50,000",--,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/a131cf90-0d59-4a6f-9581-0fdfc3aa0852/,Republican,PA,Package Goods/Cosmetics,Basic Industries
09/07/2018,09/07/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Mark R. Warner,https://efdsearch.senate.gov/search/view/ptr/c343a4f1-121c-42d3-9ef5-f5ab63cbeb81/,,,,
08/28/2018,09/07/2018,Spouse,GS,"The Goldman Sachs Group, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/f24c72c6-044d-476f-99ad-45e57dc65626/,Democrat,RI,Investment Bankers/Brokers/Service,Finance
08/28/2018,09/07/2018,Spouse,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/f24c72c6-044d-476f-99ad-45e57dc65626/,Democrat,RI,Telecommunications Equipment,Public Utilities
08/28/2018,09/07/2018,Spouse,BABA,Alibaba Group Holding Limited,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/f24c72c6-044d-476f-99ad-45e57dc65626/,Democrat,RI,Business Services,Miscellaneous
08/28/2018,09/07/2018,Spouse,LRCX,Lam Research Corporation,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/f24c72c6-044d-476f-99ad-45e57dc65626/,Democrat,RI,Industrial Machinery/Components,Technology
08/28/2018,09/07/2018,Spouse,WMT,Walmart Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/f24c72c6-044d-476f-99ad-45e57dc65626/,Democrat,RI,Department/Specialty Retail Stores,Consumer Services
08/28/2018,09/07/2018,Joint,WMT,Walmart Inc.,Stock,Purchase,"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/f24c72c6-044d-476f-99ad-45e57dc65626/,Democrat,RI,Department/Specialty Retail Stores,Consumer Services
08/06/2018,09/07/2018,Self,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/f24c72c6-044d-476f-99ad-45e57dc65626/,Democrat,RI,Telecommunications Equipment,Public Utilities
08/06/2018,09/07/2018,Self,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/f24c72c6-044d-476f-99ad-45e57dc65626/,Democrat,RI,,
09/05/2018,09/05/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/fe2fa574-9d5d-486d-87e3-30c6628ea080/,,,,
08/27/2018,09/04/2018,Joint,GM,General Motors Company,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Auto Manufacturing,Capital Goods
08/24/2018,09/04/2018,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,,
08/24/2018,09/04/2018,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Clothing/Shoe/Accessory Stores,Consumer Services
08/20/2018,09/04/2018,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Natural Gas Distribution,Public Utilities
08/20/2018,09/04/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Television Services,Consumer Services
08/17/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/16/2018,09/04/2018,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Computer peripheral equipment,Technology
08/16/2018,09/04/2018,Joint,BAC,Bank of America Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Major Banks,Finance
08/16/2018,09/04/2018,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,,
08/15/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/15/2018,09/04/2018,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Paints/Coatings,Basic Industries
08/14/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/13/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/10/2018,09/04/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Hotels/Resorts,Consumer Services
08/10/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/10/2018,09/04/2018,Joint,WPZ,"Williams Partners L.P. (Exchanged) <br> The Williams Companies, Inc. (Received)",Stock,Exchange,"$50,001 - $100,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,,
08/08/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/08/2018,09/04/2018,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Computer peripheral equipment,Technology
08/08/2018,09/04/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Hotels/Resorts,Consumer Services
08/08/2018,09/04/2018,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Major Pharmaceuticals,Health Care
08/08/2018,09/04/2018,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,,
08/07/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/07/2018,09/04/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,,
08/06/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/03/2018,09/04/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Television Services,Consumer Services
08/03/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/03/2018,09/04/2018,Joint,GLW,Corning Incorporated,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Telecommunications Equipment,Basic Industries
08/03/2018,09/04/2018,Joint,GLW,Corning Incorporated,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Telecommunications Equipment,Basic Industries
08/03/2018,09/04/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Television Services,Consumer Services
08/02/2018,09/04/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,,
08/01/2018,09/04/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,,
08/01/2018,09/04/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Agricultural Chemicals,Basic Industries
08/01/2018,09/04/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/1446099f-87a3-4c3c-a875-d2761b013d35/,Republican,GA,Hotels/Resorts,Consumer Services
08/28/2018,08/28/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Christopher A. Coons,https://efdsearch.senate.gov/search/view/ptr/ee7fdf0d-58cd-4aa1-a412-75f7aea2f1c1/,,,,
08/21/2018,08/28/2018,Spouse,FB,"Facebook, Inc.",Stock,Purchase,"$15,001 - $50,000",555,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,"Computer Software: Programming, Data Processing",Technology
08/20/2018,08/28/2018,Joint,XOM,Exxon Mobil Corporation,Stock,Purchase,"$1,001 - $15,000",Jt,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Integrated oil Companies,Energy
08/20/2018,08/28/2018,Joint,DVN,Devon Energy Corporation,Stock,Sale (Full),"$15,001 - $50,000",Jt,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Oil & Gas Production,Energy
08/20/2018,08/28/2018,Spouse,NFLX,"Netflix, Inc.",Stock,Purchase,"$15,001 - $50,000",Sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Consumer Electronics/Video Chains,Consumer Services
08/20/2018,08/28/2018,Spouse,NOC,Northrop Grumman Corporation,Stock,Purchase,"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Industrial Machinery/Components,Capital Goods
07/30/2018,08/28/2018,Spouse,NVDA,NVIDIA Corporation,Stock,Sale (Full),"$50,001 - $100,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Semiconductors,Technology
07/30/2018,08/28/2018,Spouse,AAPL,Apple Inc.,Stock,Sale (Full),"$50,001 - $100,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Computer Manufacturing,Technology
07/30/2018,08/28/2018,Spouse,AMZN,"Amazon.com, Inc.",Stock,Sale (Full),"$15,001 - $50,000",R,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Catalog/Specialty Distribution,Consumer Services
07/30/2018,08/28/2018,Spouse,JPM,JPMorgan Chase &amp; Co.,Stock,Sale (Full),"$1,001 - $15,000",r,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Major Banks,Finance
07/30/2018,08/28/2018,Spouse,BA,The Boeing Company,Stock,Sale (Full),"$50,001 - $100,000",sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/9bf4061a-631f-4413-9e74-aaf653ffa30e/,Republican,KS,Aerospace,Capital Goods
08/27/2018,08/27/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/b3ad2c88-ec0f-490b-bfca-7d3d127f78ee/,,,,
08/03/2018,08/24/2018,Self,CAT,Caterpillar Inc.,Stock,Purchase,"$50,001 - $100,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/6d540b1b-e5a2-4d4b-b270-8297fdf343ca/,Republican,ND,Construction/Ag Equipment/Trucks,Capital Goods
08/23/2018,08/23/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/673b04e0-fb5a-4234-ac4d-43f7d084b543/,,,,
08/21/2018,08/21/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Mike Rounds,https://efdsearch.senate.gov/search/view/ptr/db61ea4a-79be-4bb5-b6f6-505d717dde9c/,,,,
07/26/2018,08/21/2018,Spouse,IIN,IntriCon Corporation,Stock,Sale (Partial),"$100,001 - $250,000",--,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/b5aa283c-4a0b-44f2-8571-e68bf04c6984/,Democrat,MN,,
08/16/2018,08/20/2018,Self,INTU,Intuit Inc.,Stock,Purchase,"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,Republican,OK,Computer Software: Prepackaged Software,Technology
08/16/2018,08/20/2018,Self,BKNG,Booking Holdings Inc.,Stock,Sale (Full),"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,Republican,OK,Transportation Services,Consumer Services
07/26/2018,08/20/2018,Self,DHR,Danaher Corporation,Stock,Purchase,"$50,001 - $100,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,Republican,OK,Industrial Machinery/Components,Capital Goods
08/14/2018,08/20/2018,Self,BAM,Brookfield Asset Management Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,Republican,OK,Building operators,Consumer Services
07/26/2018,08/20/2018,Self,BFAM,Bright Horizons Family Solutions Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,Republican,OK,Other Consumer Services,Miscellaneous
08/15/2018,08/15/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,John Boozman,https://efdsearch.senate.gov/search/view/paper/e195317b-6b9c-4f37-83e7-446cb67ce99e/,,,,
08/15/2018,08/15/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Dianne Feinstein,https://efdsearch.senate.gov/search/view/paper/00b68ed0-107b-4837-b3b2-2587158cf9dc/,,,,
08/13/2018,08/13/2018,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/d7a56259-f5b0-4861-9a38-14050c49ba96/,,,,
07/25/2018,08/10/2018,Spouse,ENB,Enbridge Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/c9ef41bb-5c60-4928-84ee-229c2ab13e3b/,Republican,WV,Natural Gas Distribution,Energy
09/01/2017,08/10/2018,Joint,DWDP,DD - E I duPont de Nemours &amp; Co (Exchanged) <br> DowDuPont Inc. (Received),Stock,Exchange,"$1,001 - $15,000",--,Tammy Duckworth,https://efdsearch.senate.gov/search/view/ptr/f9682c59-79d8-4b7a-beef-06ddcfa09624/,Democrat,IL,,
