transaction_date,disclosure_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,party,state,industry,sector
05/23/2019,06/04/2019,Joint,AVP,"Avon Products, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,,
05/22/2019,06/04/2019,Joint,CTSH,Cognizant Technology Solutions Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,EDP Services,Technology
05/22/2019,06/04/2019,Joint,INFY,Infosys Limited,Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,EDP Services,Technology
05/17/2019,06/04/2019,Joint,GLW,Corning Incorporated,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Telecommunications Equipment,Basic Industries
05/16/2019,06/04/2019,Joint,DIS,The Walt Disney Company,Stock,Sale (Partial),"$15,001 - $50,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services
05/15/2019,06/04/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Air Freight/Delivery Services,Transportation
05/15/2019,06/04/2019,Joint,GLW,Corning Incorporated,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Telecommunications Equipment,Basic Industries
05/15/2019,06/04/2019,Joint,AMT,American Tower Corporation (REIT),Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Real Estate Investment Trusts,Consumer Services
05/08/2019,06/04/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,,
05/06/2019,06/04/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,,
05/06/2019,06/04/2019,Joint,ACA,"Arcosa, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,,
05/03/2019,06/04/2019,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Oil & Gas Production,Public Utilities
05/03/2019,06/04/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,,
05/02/2019,06/04/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,,
05/02/2019,06/04/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Air Freight/Delivery Services,Transportation
05/01/2019,06/04/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Air Freight/Delivery Services,Transportation
05/01/2019,06/04/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,David Perdue,https://efdsearch.senate.gov/search/view/ptr/2779d26c-934c-4ea5-ad30-a783508dcd9c/,Republican,GA,Air Freight/Delivery Services,Transportation
05/30/2019,06/03/2019,Self,CE,Celanese Corporation,Stock,Purchase,"$50,001 - $100,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/b661543f-099b-40c5-87fa-bafce0b6eb34/,Republican,ND,Major Chemicals,Basic Industries
05/30/2019,06/03/2019,Self,DOW,Dow Inc.,Stock,Purchase,"$50,001 - $100,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/b661543f-099b-40c5-87fa-bafce0b6eb34/,Republican,ND,,
05/15/2019,05/24/2019,Joint,GS,"The Goldman Sachs Group, Inc.",Stock,Sale (Partial),"$50,001 - $100,000",--,Ted Cruz,https://efdsearch.senate.gov/search/view/ptr/f7fff831-e133-4d72-b2f4-91ad003d1dff/,Republican,TX,Investment Bankers/Brokers/Service,Finance
04/25/2019,05/21/2019,Self,TOT,TOTAL S.A.,Stock,Sale (Full),"$15,001 - $50,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/8fb44b9a-2425-4e09-a9ed-b77ee31ce026/,Democrat,MI,Oil & Gas Production,Energy
04/25/2019,05/21/2019,Self,SHW,The Sherwin-Williams Company,Stock,Sale (Partial),"$1,001 - $15,000",--,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/8fb44b9a-2425-4e09-a9ed-b77ee31ce026/,Democrat,MI,RETAIL: Building Materials,Consumer Services
05/10/2019,05/20/2019,Self,ISRG,"Intuitive Surgical, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/3b5cfa03-1914-4862-859f-fa14dd2abc1e/,Republican,OK,Industrial Specialties,Health Care
12/19/2018,05/15/2019,Spouse,WY,Weyerhaeuser Company,Stock,Sale (Full),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Real Estate Investment Trusts,Consumer Services
12/19/2018,05/15/2019,Spouse,LM09.SG,Liberty Media Corp. Reg.Sh.C FO,Stock,Sale (Full),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/19/2018,05/15/2019,Spouse,GS,"The Goldman Sachs Group, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Investment Bankers/Brokers/Service,Finance
12/19/2018,05/15/2019,Spouse,GOOG,Alphabet Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,"Computer Software: Programming, Data Processing",Technology
12/19/2018,05/15/2019,Spouse,GIS,"General Mills, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Packaged Foods,Consumer Non-Durables
12/19/2018,05/15/2019,Spouse,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Medical/Nursing Services,Health Care
12/19/2018,05/15/2019,Spouse,COST,Costco Wholesale Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Department/Specialty Retail Stores,Consumer Services
12/19/2018,05/15/2019,Spouse,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/19/2018,05/15/2019,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Computer Manufacturing,Technology
12/19/2018,05/15/2019,Spouse,ALL,The Allstate Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Property-Casualty Insurers,Finance
12/06/2018,05/15/2019,Spouse,WY,Weyerhaeuser Company,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Real Estate Investment Trusts,Consumer Services
12/06/2018,05/15/2019,Spouse,WFC,Wells Fargo &amp; Company,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/06/2018,05/15/2019,Spouse,VZ,Verizon Communications Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Telecommunications Equipment,Public Utilities
12/06/2018,05/15/2019,Spouse,USB,U.S. Bancorp,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/06/2018,05/15/2019,Spouse,RDS-B,Royal Dutch Shell plc,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/06/2018,05/15/2019,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Computer Software: Prepackaged Software,Technology
12/06/2018,05/15/2019,Spouse,LM09.SG,Liberty Media Corp. Reg.Sh.C FO,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/06/2018,05/15/2019,Spouse,JPM,JPMorgan Chase &amp; Co.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/06/2018,05/15/2019,Spouse,GS,"The Goldman Sachs Group, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Investment Bankers/Brokers/Service,Finance
12/06/2018,05/15/2019,Spouse,XOM,Exxon Mobil Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Integrated oil Companies,Energy
12/06/2018,05/15/2019,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Services-Misc. Amusement & Recreation,Consumer Services
12/06/2018,05/15/2019,Spouse,DVA,DaVita Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Medical/Nursing Services,Health Care
12/06/2018,05/15/2019,Spouse,COST,Costco Wholesale Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Department/Specialty Retail Stores,Consumer Services
12/06/2018,05/15/2019,Spouse,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Computer Manufacturing,Technology
12/06/2018,05/15/2019,Spouse,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$15,001 - $50,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/06/2018,05/15/2019,Spouse,GOOG,Alphabet Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,"Computer Software: Programming, Data Processing",Technology
12/06/2018,05/15/2019,Spouse,ABBV,AbbVie Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Pharmaceuticals,Health Care
12/19/2018,05/15/2019,Self,WY,Weyerhaeuser Company,Stock,Sale (Full),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Real Estate Investment Trusts,Consumer Services
12/19/2018,05/15/2019,Self,WFC,Wells Fargo &amp; Company,Stock,Sale (Partial),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/19/2018,05/15/2019,Self,RDS-B,Royal Dutch Shell plc,Stock,Sale (Partial),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/19/2018,05/15/2019,Self,LM09.SG,Liberty Media Corp. Reg.Sh.C FO,Stock,Sale (Full),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/19/2018,05/15/2019,Self,JPM,JPMorgan Chase &amp; Co.,Stock,Sale (Partial),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/19/2018,05/15/2019,Self,GS,"The Goldman Sachs Group, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Investment Bankers/Brokers/Service,Finance
12/19/2018,05/15/2019,Self,XOM,Exxon Mobil Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Integrated oil Companies,Energy
12/19/2018,05/15/2019,Self,GIS,"General Mills, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Packaged Foods,Consumer Non-Durables
12/19/2018,05/15/2019,Self,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Medical/Nursing Services,Health Care
12/19/2018,05/15/2019,Self,COST,Costco Wholesale Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Department/Specialty Retail Stores,Consumer Services
12/19/2018,05/15/2019,Self,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/19/2018,05/15/2019,Self,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Computer Manufacturing,Technology
12/06/2018,05/15/2019,Self,PFE,Pfizer Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Pharmaceuticals,Health Care
12/06/2018,05/15/2019,Self,WY,Weyerhaeuser Company,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Real Estate Investment Trusts,Consumer Services
12/06/2018,05/15/2019,Self,WFC,Wells Fargo &amp; Company,Stock,Purchase,"$15,001 - $50,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/06/2018,05/15/2019,Self,USB,U.S. Bancorp,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/06/2018,05/15/2019,Self,RDS-B,Royal Dutch Shell plc,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/06/2018,05/15/2019,Self,MSFT,Microsoft Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Computer Software: Prepackaged Software,Technology
12/06/2018,05/15/2019,Self,LM09.SG,Liberty Media Corp. Reg.Sh.C FO,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/06/2018,05/15/2019,Self,JPM,JPMorgan Chase &amp; Co.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Banks,Finance
12/06/2018,05/15/2019,Self,GS,"The Goldman Sachs Group, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Investment Bankers/Brokers/Service,Finance
12/06/2018,05/15/2019,Self,XOM,Exxon Mobil Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Integrated oil Companies,Energy
12/06/2018,05/15/2019,Self,DIS,The Walt Disney Company,Stock,Purchase,"$15,001 - $50,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Services-Misc. Amusement & Recreation,Consumer Services
12/06/2018,05/15/2019,Self,DVA,DaVita Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Medical/Nursing Services,Health Care
12/06/2018,05/15/2019,Self,COST,Costco Wholesale Corporation,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Department/Specialty Retail Stores,Consumer Services
12/06/2018,05/15/2019,Self,BRKB,Berkshire Hathaway Inc.,Stock,Purchase,"$15,001 - $50,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,,
12/06/2018,05/15/2019,Self,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Computer Manufacturing,Technology
12/06/2018,05/15/2019,Self,GOOG,Alphabet Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,"Computer Software: Programming, Data Processing",Technology
12/06/2018,05/15/2019,Self,ABBV,AbbVie Inc.,Stock,Purchase,"$1,001 - $15,000",--,Jerry Moran,https://efdsearch.senate.gov/search/view/ptr/dafb67b1-d578-402d-9e26-c3c2a575b42c/,Republican,KS,Major Pharmaceuticals,Health Care
04/09/2019,05/11/2019,Spouse,C,Citigroup Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/82643de6-1072-4e0e-81b2-3aa5049988db/,Republican,WV,Major Banks,Finance
04/09/2019,05/11/2019,Spouse,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$15,001 - $50,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/82643de6-1072-4e0e-81b2-3aa5049988db/,Republican,WV,Major Banks,Finance
04/01/2019,05/11/2019,Spouse,WFC,Wells Fargo &amp; Company,Stock,Sale (Partial),"$15,001 - $50,000",--,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/82643de6-1072-4e0e-81b2-3aa5049988db/,Republican,WV,Major Banks,Finance
04/15/2019,05/09/2019,Joint,APC,Anadarko Petroleum Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Jacky Rosen,https://efdsearch.senate.gov/search/view/ptr/8a349af4-cf50-4c02-8451-01b0082cbb2f/,Democrat,NV,,
04/08/2019,05/09/2019,Joint,NVS,Novartis AG (Exchanged) <br> Alcon Inc. (Received),Stock,Exchange,"$1,001 - $15,000",Alcon Inc. (ALC) shares received in exchange for Novartis AG (NVS) shares as a result of spin-off.,Jacky Rosen,https://efdsearch.senate.gov/search/view/ptr/8a349af4-cf50-4c02-8451-01b0082cbb2f/,Democrat,NV,Major Pharmaceuticals,Health Care
12/21/2017,05/08/2019,Spouse,WTW,"Weight Watchers International, Inc.",Stock,Purchase,"$1,001 - $15,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/654577b9-4028-4cfa-bb47-c961a41f2b1b/,Republican,ND,,
12/21/2017,05/08/2019,Spouse,WTW,"Weight Watchers International, Inc.",Stock,Purchase,"$1,001 - $15,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/654577b9-4028-4cfa-bb47-c961a41f2b1b/,Republican,ND,,
01/19/2019,05/08/2019,Spouse,WTW,"Weight Watchers International, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/654577b9-4028-4cfa-bb47-c961a41f2b1b/,Republican,ND,,
11/07/2018,05/08/2019,Spouse,WTW,"Weight Watchers International, Inc.",Stock,Purchase,"$15,001 - $50,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/654577b9-4028-4cfa-bb47-c961a41f2b1b/,Republican,ND,,
04/18/2019,05/08/2019,Spouse,INTC,Intel Corporation,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/,Democrat,RI,Semiconductors,Technology
04/18/2019,05/08/2019,Spouse,PGR,The Progressive Corporation,Stock,Purchase,"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/9e6258de-a888-41d7-a489-493da362704a/,Democrat,RI,Property-Casualty Insurers,Finance
