to_country,from_country,requirement
Sri Lanka,Grenada,visa-free/90 days
Sri Lanka,Guatemala,visa required
Sri Lanka,Guinea,eVisa/90 daysApply now
Sri Lanka,Guinea-Bissau,visa on arrival/90 days
Sri Lanka,Guyana,visa required
Sri Lanka,Haiti,visa-free/90 days
Sri Lanka,Honduras,visa required
Sri Lanka,Hong Kong,visa required
Sri Lanka,Hungary,visa required
Sri Lanka,Iceland,visa required
Sri Lanka,India,eVisa/30 daysApply now
Sri Lanka,Indonesia,visa required
Sri Lanka,Iran,eVisa/30 daysApply now
Sri Lanka,Iraq,visa required
Sri Lanka,Ireland,visa required
Sri Lanka,Israel,visa required
Sri Lanka,Italy,visa required
Sri Lanka,Jamaica,visa required
Sri Lanka,Japan,visa required
Sri Lanka,Jordan,eVisa
Sri Lanka,Kazakhstan,eVisaApply now
Sri Lanka,Kenya,eVisa/90 daysApply now
Sri Lanka,Kiribati,visa-free/90 days
Sri Lanka,Kosovo,visa required
Sri Lanka,Kuwait,visa required
Sri Lanka,Kyrgyzstan,eVisaApply now
Sri Lanka,Laos,visa on arrival / eVisa/30 daysApply now
Sri Lanka,Latvia,visa required
Sri Lanka,Lebanon,visa required
Sri Lanka,Lesotho,visa-free
Sri Lanka,Liberia,visa required
Sri Lanka,Libya,visa required
Sri Lanka,Liechtenstein,visa required
Sri Lanka,Lithuania,visa required
Sri Lanka,Luxembourg,visa required
Sri Lanka,Macao,visa required
Sri Lanka,Madagascar,visa on arrival/90 days
Sri Lanka,Malawi,eVisa/90 daysApply now
Sri Lanka,Malaysia,eVisa/30 daysApply now
Sri Lanka,Maldives,visa on arrival/30 days
Sri Lanka,Mali,visa required
Sri Lanka,Malta,visa required
Sri Lanka,Marshall Islands,visa required
Sri Lanka,Mauritania,visa on arrival
Sri Lanka,Mauritius,visa on arrival/60 days
Sri Lanka,Mexico,visa required
Sri Lanka,Micronesia,visa-free/30 days
Sri Lanka,Moldova,eVisaApply now
Sri Lanka,Monaco,visa required
Sri Lanka,Mongolia,visa required
Sri Lanka,Montenegro,visa required
Sri Lanka,Morocco,visa required
Sri Lanka,Mozambique,eVisa
Sri Lanka,Myanmar,eVisaApply now
Sri Lanka,Namibia,visa required
Sri Lanka,Nauru,visa required
Sri Lanka,Nepal,visa on arrival / eVisa/150 daysApply now
Sri Lanka,Netherlands,visa required
Sri Lanka,New Zealand,visa required
Sri Lanka,Nicaragua,visa required
Sri Lanka,Niger,visa required
Sri Lanka,Nigeria,eVisaApply now
Sri Lanka,North Korea,visa required
Sri Lanka,North Macedonia,visa required
Sri Lanka,Norway,visa required
Sri Lanka,Oman,eVisaApply now
Sri Lanka,Pakistan,eTA/30 daysApply now
Sri Lanka,Palau,visa on arrival/30 days
Sri Lanka,Palestinian Territories,visa required
Sri Lanka,Panama,visa required
Sri Lanka,Papua New Guinea,visa required
Sri Lanka,Paraguay,visa required
Sri Lanka,Peru,visa required
Sri Lanka,Philippines,visa required
Sri Lanka,Poland,visa required
Sri Lanka,Portugal,visa required
Sri Lanka,Qatar,visa required
Sri Lanka,Romania,visa required
Sri Lanka,Russian Federation,visa required
Sri Lanka,Rwanda,visa on arrival / eVisa/30 daysApply now
Sri Lanka,Saint Kitts and Nevis,visa-free/90 days
Sri Lanka,Saint Lucia,visa required
Sri Lanka,Samoa,visa on arrival/90 days
Sri Lanka,San Marino,visa required
Sri Lanka,Sao Tome and Principe,eVisaApply now
Sri Lanka,Saudi Arabia,visa required
Sri Lanka,Senegal,visa required
Sri Lanka,Serbia,visa required
Sri Lanka,Seychelles,tourist registration/90 daysApply now
Sri Lanka,Sierra Leone,visa on arrival / eVisa/30 daysApply now
Sri Lanka,Singapore,visa-free/30 days
Sri Lanka,Slovakia,visa required
Sri Lanka,Slovenia,visa required
Sri Lanka,Solomon Islands,visa required
Sri Lanka,Somalia,visa on arrival/30 days
Sri Lanka,South Africa,visa required
Sri Lanka,South Korea,eVisaApply now
Sri Lanka,South Sudan,eVisaApply now
Sri Lanka,Spain,visa required
Sri Lanka,St. Vincent and the Grenadines,visa-free/90 days
Sri Lanka,Sudan,visa required
Sri Lanka,Suriname,eVisa/90 days
Sri Lanka,Sweden,visa required
Sri Lanka,Switzerland,visa required
Sri Lanka,Syria,visa required
Sri Lanka,Taiwan,visa required
Sri Lanka,Tajikistan,visa-free/30 days
Sri Lanka,Tanzania,eVisa
Sri Lanka,Thailand,visa required
Sri Lanka,Timor-Leste,visa on arrival/30 days
Sri Lanka,Togo,visa on arrival / eVisa/15 daysApply now
Sri Lanka,Tonga,visa required
Sri Lanka,Trinidad and Tobago,visa required
Sri Lanka,Tunisia,visa required
Sri Lanka,Turkmenistan,visa required
Sri Lanka,Tuvalu,visa on arrival/30 days
Sri Lanka,Türkiye,visa required
Sri Lanka,Uganda,eVisaApply now
Sri Lanka,Ukraine,visa required
Sri Lanka,United Arab Emirates,visa required
Sri Lanka,United Kingdom,visa required
Sri Lanka,United States of America,visa required
Sri Lanka,Uruguay,visa required
Sri Lanka,Uzbekistan,eVisa/30 days
Sri Lanka,Vanuatu,visa-free/30 days
Sri Lanka,Vatican City,visa required
Sri Lanka,Venezuela,visa-free/90 days
Sri Lanka,Viet Nam,eVisa/90 daysApply now
Sri Lanka,Yemen,visa required
Sri Lanka,Zambia,eVisaApply now
Sri Lanka,Zimbabwe,eVisaApply now
Sudan,Afghanistan,visa required
Sudan,Albania,eVisaApply now
Sudan,Algeria,visa required
Sudan,Andorra,visa required
Sudan,Angola,visa required
Sudan,Antigua and Barbuda,eVisaApply now
Sudan,Argentina,visa required
Sudan,Armenia,visa required
Sudan,Australia,eVisaApply now
Sudan,Austria,visa required
Sudan,Azerbaijan,visa required
Sudan,Bahamas,eVisaApply now
Sudan,Bahrain,eVisaApply now
Sudan,Bangladesh,visa on arrival/30 days
Sudan,Barbados,visa-free/90 days
Sudan,Belarus,visa required
Sudan,Belgium,visa required
Sudan,Belize,visa required
Sudan,Benin,visa-free/90 days
Sudan,Bhutan,eVisaApply now
Sudan,Bolivia,eVisaApply now
Sudan,Bosnia and Herzegovina,visa required
Sudan,Botswana,eVisaApply now
Sudan,Brazil,visa required
Sudan,Brunei,visa required
Sudan,Bulgaria,visa required
Sudan,Burkina Faso,eVisaApply now
Sudan,Burundi,visa on arrival/30 days
Sudan,Cambodia,visa on arrival / eVisa/30 daysApply now
Sudan,Cameroon,eVisaApply now
Sudan,Canada,visa required
Sudan,Cape Verde,visa on arrival (EASE)Apply now
Sudan,Central African Republic,visa required
Sudan,Chad,visa required
Sudan,Chile,visa required
Sudan,China,visa required
Sudan,Colombia,eVisaApply now
Sudan,Comoros,visa on arrival/45 days
Sudan,Congo,visa required
Sudan,Congo (Dem. Rep.),eVisa/90 daysApply now
Sudan,Costa Rica,visa required
Sudan,Cote d'Ivoire (Ivory Coast),pre-enrollment/90 daysApply now
Sudan,Croatia,visa required
Sudan,Cuba,tourist card/30 days
Sudan,Cyprus,visa required
Sudan,Czech Republic,visa required
Sudan,Denmark,visa required
Sudan,Djibouti,eVisaApply now
Sudan,Dominica,visa-free/21 days
Sudan,Dominican Republic,visa required
Sudan,Ecuador,eVisaApply now
Sudan,Egypt,visa required
Sudan,El Salvador,eVisaApply now
Sudan,Equatorial Guinea,eVisaApply now
Sudan,Eritrea,visa on arrival
Sudan,Estonia,visa required
Sudan,Eswatini,visa required
Sudan,Ethiopia,eVisa/90 daysApply now
Sudan,Fiji,visa required
Sudan,Finland,visa required
Sudan,France,visa required
Sudan,Gabon,eVisa/90 daysApply now
Sudan,Gambia,visa-free/90 days
Sudan,Georgia,eVisaApply now
Sudan,Germany,visa required
Sudan,Ghana,visa-free/90 days
Sudan,Greece,visa required
Sudan,Grenada,visa required
Sudan,Guatemala,visa required
Sudan,Guinea,eVisa/90 daysApply now
Sudan,Guinea-Bissau,visa on arrival/90 days
Sudan,Guyana,visa required
Sudan,Haiti,visa-free/90 days
Sudan,Honduras,visa required
Sudan,Hong Kong,visa required
Sudan,Hungary,visa required
Sudan,Iceland,visa required
Sudan,India,visa required
Sudan,Indonesia,visa required
Sudan,Iran,eVisa/30 daysApply now
Sudan,Iraq,visa required
Sudan,Ireland,visa required
Sudan,Israel,visa required
Sudan,Italy,visa required
Sudan,Jamaica,visa required
Sudan,Japan,visa required
Sudan,Jordan,eVisa
Sudan,Kazakhstan,visa required
Sudan,Kenya,eVisa/90 daysApply now
Sudan,Kiribati,visa required
Sudan,Kosovo,visa required
Sudan,Kuwait,visa required
Sudan,Kyrgyzstan,eVisaApply now
Sudan,Laos,visa on arrival/30 days
Sudan,Latvia,visa required
Sudan,Lebanon,visa on arrival/30 days
Sudan,Lesotho,eVisa/14 days
Sudan,Liberia,visa required
Sudan,Libya,not admitted
Sudan,Liechtenstein,visa required
Sudan,Lithuania,visa required
Sudan,Luxembourg,visa required
Sudan,Macao,visa on arrival/30 days
Sudan,Madagascar,visa on arrival/90 days
Sudan,Malawi,eVisa/90 daysApply now
Sudan,Malaysia,visa-free/90 days
Sudan,Maldives,visa on arrival/30 days
Sudan,Mali,visa required
Sudan,Malta,visa required
Sudan,Marshall Islands,visa required
Sudan,Mauritania,visa on arrival
Sudan,Mauritius,visa required
Sudan,Mexico,visa required
Sudan,Micronesia,visa-free/30 days
Sudan,Moldova,visa required
Sudan,Monaco,visa required
Sudan,Mongolia,visa required
Sudan,Montenegro,visa required
Sudan,Morocco,visa required
Sudan,Mozambique,visa on arrival / eVisa/30 daysApply now
Sudan,Myanmar,visa required
Sudan,Namibia,visa required
Sudan,Nauru,visa required
Sudan,Nepal,visa on arrival / eVisa/150 daysApply now
Sudan,Netherlands,visa required
Sudan,New Zealand,visa required
Sudan,Nicaragua,visa required
Sudan,Niger,visa required
Sudan,Nigeria,visa on arrival / eVisaApply now
Sudan,North Korea,visa required
Sudan,North Macedonia,visa required
Sudan,Norway,visa required
Sudan,Oman,eVisaApply now
Sudan,Pakistan,eVisaApply now
Sudan,Palau,visa on arrival/30 days
Sudan,Palestinian Territories,visa required
Sudan,Panama,visa required
Sudan,Papua New Guinea,visa required
Sudan,Paraguay,visa required
Sudan,Peru,visa required
Sudan,Philippines,visa required
Sudan,Poland,visa required
Sudan,Portugal,visa required
Sudan,Qatar,visa required
Sudan,Romania,visa required
Sudan,Russian Federation,visa required
Sudan,Rwanda,visa on arrival / eVisa/30 daysApply now
Sudan,Saint Kitts and Nevis,eVisaApply now
Sudan,Saint Lucia,visa on arrival/42 days
Sudan,Samoa,visa on arrival/90 days
Sudan,San Marino,visa required
Sudan,Sao Tome and Principe,eVisaApply now
Sudan,Saudi Arabia,visa required
Sudan,Senegal,visa required
Sudan,Serbia,visa required
Sudan,Seychelles,tourist registration/90 daysApply now
Sudan,Sierra Leone,eVisaApply now
Sudan,Singapore,eVisaApply now
Sudan,Slovakia,visa required
Sudan,Slovenia,visa required
Sudan,Solomon Islands,visa required
Sudan,Somalia,visa on arrival/30 days
Sudan,South Africa,visa required
Sudan,South Korea,eVisaApply now
Sudan,South Sudan,eVisaApply now
Sudan,Spain,visa required
Sudan,Sri Lanka,eTA/30 daysApply now
Sudan,St. Vincent and the Grenadines,visa-free/90 days
Sudan,Suriname,tourist card/90 daysApply now
Sudan,Sweden,visa required
Sudan,Switzerland,visa required
Sudan,Syria,visa-free
Sudan,Taiwan,visa required
Sudan,Tajikistan,eVisaApply now
Sudan,Tanzania,visa on arrival / eVisaApply now
Sudan,Thailand,visa required
Sudan,Timor-Leste,visa on arrival/30 days
Sudan,Togo,visa on arrival / eVisa/15 daysApply now
Sudan,Tonga,visa required
Sudan,Trinidad and Tobago,visa required
Sudan,Tunisia,visa required
Sudan,Turkmenistan,visa required
Sudan,Tuvalu,visa on arrival/30 days
Sudan,Türkiye,visa required
Sudan,Uganda,eVisaApply now
Sudan,Ukraine,visa required
Sudan,United Arab Emirates,visa required
Sudan,United Kingdom,visa required
Sudan,United States of America,visa required
Sudan,Uruguay,visa required
Sudan,Uzbekistan,eVisaApply now
Sudan,Vanuatu,visa required
Sudan,Vatican City,visa required
Sudan,Venezuela,visa required
Sudan,Viet Nam,eVisa/90 daysApply now
Sudan,Yemen,visa required
Sudan,Zambia,eVisaApply now
Sudan,Zimbabwe,eVisaApply now
Suriname,Afghanistan,visa required
Suriname,Albania,eVisaApply now
Suriname,Algeria,visa required
Suriname,Andorra,visa required
Suriname,Angola,visa-free/30 days
Suriname,Antigua and Barbuda,visa-free/180 days
Suriname,Argentina,visa-free/90 days
Suriname,Armenia,eVisa/120 daysApply now
Suriname,Australia,eVisaApply now
Suriname,Austria,visa required
Suriname,Azerbaijan,visa required
Suriname,Bahamas,visa-free/90 days
Suriname,Bahrain,visa on arrival / eVisa/30 daysApply now
Suriname,Bangladesh,visa on arrival/30 days
Suriname,Barbados,visa-free/180 days
Suriname,Belarus,visa required
Suriname,Belgium,visa required
Suriname,Belize,visa-free
Suriname,Benin,eVisaApply now
Suriname,Bhutan,eVisaApply now
Suriname,Bolivia,visa on arrival / eVisa/90 daysApply now
Suriname,Bosnia and Herzegovina,visa required
Suriname,Botswana,eVisaApply now
Suriname,Brazil,visa-free/90 days
Suriname,Brunei,visa required
Suriname,Bulgaria,visa required
Suriname,Burkina Faso,eVisaApply now
Suriname,Burundi,visa on arrival/30 days
Suriname,Cambodia,visa on arrival / eVisa/30 daysApply now
Suriname,Cameroon,eVisaApply now
Suriname,Canada,visa required
Suriname,Cape Verde,visa on arrival (EASE)Apply now
Suriname,Central African Republic,visa required
Suriname,Chad,visa required
Suriname,Chile,visa required
Suriname,China,visa-free/30 days
Suriname,Colombia,visa-free/90 days
Suriname,Comoros,visa on arrival/45 days
Suriname,Congo,visa required
Suriname,Congo (Dem. Rep.),eVisa/90 daysApply now
Suriname,Costa Rica,visa-free/30 days
Suriname,Cote d'Ivoire (Ivory Coast),pre-enrollment/90 daysApply now
Suriname,Croatia,visa required
Suriname,Cuba,tourist card/30 days
Suriname,Cyprus,visa required
Suriname,Czech Republic,visa required
Suriname,Denmark,visa required
Suriname,Djibouti,eVisaApply now
Suriname,Dominica,visa-free/180 days
Suriname,Dominican Republic,visa-free
Suriname,Ecuador,visa-free/90 days
Suriname,Egypt,visa on arrival/30 days
Suriname,El Salvador,eVisaApply now
Suriname,Equatorial Guinea,eVisaApply now
Suriname,Eritrea,visa required
Suriname,Estonia,visa required
Suriname,Eswatini,visa required
Suriname,Ethiopia,eVisa/90 daysApply now
Suriname,Fiji,visa required
Suriname,Finland,visa required
Suriname,France,visa required
Suriname,Gabon,eVisa/90 daysApply now
Suriname,Gambia,visa-free/90 days
Suriname,Georgia,eVisaApply now
Suriname,Germany,visa required
Suriname,Ghana,visa on arrival
Suriname,Greece,visa required
Suriname,Grenada,visa-free/90 days
Suriname,Guatemala,visa required
Suriname,Guinea,eVisa/90 daysApply now
Suriname,Guinea-Bissau,visa on arrival/90 days
Suriname,Guyana,visa-free/180 days
Suriname,Haiti,visa-free/90 days
Suriname,Honduras,visa required
Suriname,Hong Kong,visa-free/14 days
Suriname,Hungary,visa required
Suriname,Iceland,visa required
Suriname,India,eVisa/30 daysApply now
Suriname,Indonesia,visa on arrival / eVisa/30 daysApply now
Suriname,Iran,eVisa/30 daysApply now
Suriname,Iraq,visa required
Suriname,Ireland,visa required
Suriname,Israel,visa-free/90 days
Suriname,Italy,visa required
Suriname,Jamaica,visa-free/90 days
Suriname,Japan,visa-free/90 days
Suriname,Jordan,visa on arrival / eVisaApply now
Suriname,Kazakhstan,eVisaApply now
Suriname,Kenya,eVisa/90 daysApply now
Suriname,Kiribati,visa-free/90 days
Suriname,Kosovo,visa required
Suriname,Kuwait,visa required
Suriname,Kyrgyzstan,eVisaApply now
Suriname,Laos,visa required
Suriname,Latvia,visa required
Suriname,Lebanon,visa required
Suriname,Lesotho,eVisa/14 days
Suriname,Liberia,visa required
Suriname,Libya,visa required
Suriname,Liechtenstein,visa required
Suriname,Lithuania,visa required
Suriname,Luxembourg,visa required
Suriname,Macao,visa on arrival/30 days
Suriname,Madagascar,visa on arrival/90 days
Suriname,Malawi,visa on arrival / eVisa/30 daysApply now
Suriname,Malaysia,visa-free/30 days
Suriname,Maldives,visa on arrival/30 days
Suriname,Mali,visa required
Suriname,Malta,visa required
Suriname,Marshall Islands,visa required
Suriname,Mauritania,visa on arrival
Suriname,Mauritius,visa-free/90 days
Suriname,Mexico,visa required
Suriname,Micronesia,visa-free/30 days
Suriname,Moldova,eVisaApply now
Suriname,Monaco,visa required
Suriname,Mongolia,eVisaApply now
Suriname,Montenegro,visa required
Suriname,Morocco,visa required
Suriname,Mozambique,visa on arrival / eVisa/30 daysApply now
Suriname,Myanmar,visa required
Suriname,Namibia,visa required
Suriname,Nauru,visa required
Suriname,Nepal,visa on arrival / eVisa/150 daysApply now
Suriname,Netherlands,visa required
Suriname,New Zealand,visa required
Suriname,Nicaragua,visa on arrival/30 days
Suriname,Niger,visa required
Suriname,Nigeria,eVisaApply now
Suriname,North Korea,visa required
Suriname,North Macedonia,visa required
Suriname,Norway,visa required
Suriname,Oman,visa on arrival / eVisa/30 daysApply now
Suriname,Pakistan,eVisaApply now
Suriname,Palau,visa on arrival/30 days
Suriname,Palestinian Territories,visa-free
Suriname,Panama,visa required
Suriname,Papua New Guinea,visa required
Suriname,Paraguay,visa required
Suriname,Peru,visa-free/180 days
Suriname,Philippines,visa-free/30 days
Suriname,Poland,visa required
Suriname,Portugal,visa required
Suriname,Qatar,free visa on arrival/30 days
Suriname,Romania,visa required
Suriname,Russian Federation,visa-free/90 days
Suriname,Rwanda,visa on arrival / eVisa/30 daysApply now
Suriname,Saint Kitts and Nevis,visa-free/180 days
Suriname,Saint Lucia,visa-free/42 days
Suriname,Samoa,visa on arrival/90 days
Suriname,San Marino,visa required
Suriname,Sao Tome and Principe,eVisaApply now
Suriname,Saudi Arabia,visa required
Suriname,Senegal,visa on arrival/30 days
Suriname,Serbia,visa-free/30 days
Suriname,Seychelles,tourist registration/90 daysApply now
Suriname,Sierra Leone,eVisaApply now
Suriname,Singapore,visa-free/30 days
Suriname,Slovakia,visa required
Suriname,Slovenia,visa required
Suriname,Solomon Islands,visa required
Suriname,Somalia,visa on arrival/30 days
Suriname,South Africa,visa required
Suriname,South Korea,eTA/90 daysApply now
Suriname,South Sudan,eVisaApply now
Suriname,Spain,visa required
Suriname,Sri Lanka,eTA/30 daysApply now
Suriname,St. Vincent and the Grenadines,visa-free/90 days
Suriname,Sudan,visa required
Suriname,Sweden,visa required
Suriname,Switzerland,visa required
Suriname,Syria,visa required
Suriname,Taiwan,visa required
Suriname,Tajikistan,eVisaApply now
